order_id,customer_id,order_date,order_amount,channel,campaign,product_category
O0001293,C100371,2024-07-10,49.02,Organic Search,Welcome Promo,Electronics
O0001294,C100372,2024-05-13,92.81,Email,None,Electronics
O0001295,C100372,2024-09-03,86.48,Email,Referral Bonus,Home
O0001296,C100373,2025-03-01,20.97,Instagram,None,Groceries
O0001297,C100373,2025-04-22,142.62,Instagram,None,Home
O0001298,C100373,2025-06-06,46.39,Instagram,None,Fashion
O0001299,C100373,2025-09-07,59.18,Instagram,Welcome Promo,Fashion
O0001300,C100374,2024-12-05,50.95,Organic Search,Welcome Promo,Groceries
O0001301,C100374,2025-03-10,21.12,Organic Search,None,Fashion
O0001302,C100374,2025-01-11,31.19,Organic Search,None,Home
O0001303,C100374,2024-08-24,51.77,Organic Search,Welcome Promo,Electronics
O0001304,C100374,2024-10-28,68.25,Organic Search,Referral Bonus,Electronics
O0001305,C100375,2025-01-28,6.32,Email,Welcome Promo,Beauty
O0001306,C100375,2025-10-07,29.3,Email,None,Home
O0001307,C100375,2024-09-29,5.0,Email,Welcome Promo,Beauty
O0001308,C100375,2025-02-21,5.0,Email,None,Fashion
O0001309,C100375,2024-11-13,5.0,Email,Summer Sale,Home
O0001310,C100375,2025-04-22,41.4,Email,None,Fashion
O0001311,C100375,2024-09-27,102.0,Email,None,Home
O0001312,C100376,2025-05-27,6.32,Instagram,Welcome Promo,Home
O0001313,C100376,2025-06-28,77.49,Instagram,None,Fashion
O0001314,C100376,2025-06-10,51.32,Instagram,Welcome Promo,Home
O0001315,C100377,2024-06-06,39.23,Instagram,None,Beauty
O0001316,C100377,2024-07-19,51.94,Instagram,None,Electronics
O0001317,C100377,2024-08-19,78.09,Instagram,None,Electronics
O0001318,C100377,2024-10-08,66.03,Instagram,Summer Sale,Beauty
O0001319,C100378,2025-04-26,69.84,Referral,Welcome Promo,Fashion
O0001320,C100378,2025-04-20,5.0,Referral,None,Home
O0001321,C100379,2025-01-17,18.84,Instagram,None,Fashion
O0001322,C100379,2024-11-15,37.64,Instagram,Black Friday,Fashion
O0001323,C100379,2025-04-25,24.73,Instagram,Referral Bonus,Electronics
O0001324,C100379,2024-12-16,62.18,Instagram,None,Fashion
O0001325,C100379,2025-03-29,95.16,Instagram,Black Friday,Groceries
O0001326,C100379,2025-02-10,22.4,Instagram,None,Groceries
O0001327,C100379,2024-08-11,36.69,Instagram,None,Fashion
O0001328,C100379,2025-05-19,89.95,Instagram,None,Beauty
O0001329,C100380,2024-12-25,64.84,Organic Search,None,Home
O0001330,C100380,2025-04-28,33.48,Organic Search,None,Fashion
O0001331,C100380,2024-07-30,47.17,Organic Search,None,Beauty
O0001332,C100380,2025-04-30,52.14,Organic Search,Summer Sale,Groceries
O0001333,C100380,2024-12-03,114.74,Organic Search,None,Groceries
O0001334,C100380,2025-02-17,42.88,Organic Search,None,Electronics
O0001335,C100381,2025-06-14,5.0,Referral,Welcome Promo,Electronics
O0001336,C100381,2025-02-22,15.66,Referral,None,Electronics
O0001337,C100381,2025-06-05,40.84,Referral,None,Electronics
O0001338,C100381,2025-01-25,66.64,Referral,Summer Sale,Groceries
O0001339,C100382,2024-12-20,28.56,Direct,None,Home
O0001340,C100383,2025-07-13,68.98,Referral,None,Home
O0001341,C100383,2025-08-13,47.43,Referral,None,Electronics
O0001342,C100384,2025-06-16,101.95,Facebook Ads,None,Beauty
O0001343,C100384,2025-01-15,35.08,Facebook Ads,Welcome Promo,Electronics
O0001344,C100385,2025-08-24,35.25,Referral,Welcome Promo,Home
O0001345,C100385,2025-09-26,22.24,Referral,None,Groceries
O0001346,C100386,2025-01-30,110.53,Email,None,Fashion
O0001347,C100386,2025-02-25,5.0,Email,None,Fashion
O0001348,C100386,2024-11-07,91.55,Email,None,Electronics
O0001349,C100386,2025-01-13,46.93,Email,None,Home
O0001350,C100386,2024-10-04,52.34,Email,Summer Sale,Beauty
O0001351,C100386,2025-08-19,51.7,Email,Referral Bonus,Electronics
O0001352,C100386,2024-11-17,56.1,Email,None,Fashion
O0001353,C100387,2024-08-19,61.26,Organic Search,Welcome Promo,Fashion
O0001354,C100387,2025-06-14,6.47,Organic Search,Welcome Promo,Groceries
O0001355,C100387,2025-04-24,71.67,Organic Search,None,Electronics
O0001356,C100388,2025-08-11,127.57,Direct,None,Electronics
O0001357,C100388,2025-03-04,50.57,Direct,None,Beauty
O0001358,C100388,2025-03-17,34.12,Direct,None,Groceries
O0001359,C100388,2025-01-22,62.94,Direct,None,Electronics
O0001360,C100389,2025-05-25,90.6,Instagram,Welcome Promo,Groceries
O0001361,C100389,2025-05-04,69.65,Instagram,None,Groceries
O0001362,C100389,2025-06-01,76.09,Instagram,None,Beauty
O0001363,C100389,2025-05-18,49.63,Instagram,None,Home
O0001364,C100389,2025-06-11,28.5,Instagram,Welcome Promo,Electronics
O0001365,C100391,2025-03-16,64.89,Organic Search,Welcome Promo,Beauty
O0001366,C100391,2025-05-31,60.43,Organic Search,None,Electronics
O0001367,C100393,2025-03-30,43.2,Instagram,Summer Sale,Beauty
O0001368,C100393,2025-02-12,65.62,Instagram,None,Home
O0001369,C100393,2025-04-18,92.53,Instagram,None,Home
O0001370,C100395,2025-09-30,63.91,Email,None,Fashion
O0001371,C100395,2025-09-23,63.3,Email,Welcome Promo,Home
O0001372,C100397,2024-09-18,33.63,Organic Search,Welcome Promo,Groceries
O0001373,C100398,2025-05-13,23.02,Facebook Ads,None,Home
O0001374,C100398,2025-03-25,82.2,Facebook Ads,None,Home
O0001375,C100398,2025-08-26,16.6,Facebook Ads,None,Beauty
O0001376,C100398,2025-04-11,37.55,Facebook Ads,None,Groceries
O0001377,C100398,2025-07-02,101.19,Facebook Ads,Welcome Promo,Electronics
O0001378,C100398,2025-04-26,5.0,Facebook Ads,None,Home
O0001379,C100399,2025-06-17,50.12,Facebook Ads,Welcome Promo,Electronics
O0001380,C100399,2025-03-25,7.16,Facebook Ads,Welcome Promo,Fashion
O0001381,C100399,2025-02-11,72.12,Facebook Ads,Summer Sale,Beauty
O0001382,C100400,2025-01-19,62.09,Organic Search,None,Fashion
O0001383,C100400,2024-06-25,67.63,Organic Search,Summer Sale,Home
O0001384,C100401,2025-09-30,51.56,Organic Search,None,Groceries
O0001385,C100401,2025-08-22,67.72,Organic Search,None,Electronics
O0001386,C100401,2025-10-02,24.18,Organic Search,Summer Sale,Home
O0001387,C100401,2025-08-24,85.68,Organic Search,Welcome Promo,Beauty
O0001388,C100402,2025-03-16,41.44,Organic Search,None,Fashion
O0001389,C100402,2025-07-30,28.73,Organic Search,Black Friday,Beauty
O0001390,C100403,2025-05-09,44.54,Facebook Ads,Welcome Promo,Groceries
O0001391,C100403,2025-07-27,54.39,Facebook Ads,None,Home
O0001392,C100403,2025-08-29,81.66,Facebook Ads,None,Groceries
O0001393,C100404,2024-11-07,73.08,Facebook Ads,None,Home
O0001394,C100404,2024-09-25,22.97,Facebook Ads,Summer Sale,Beauty
O0001395,C100404,2024-10-13,88.12,Facebook Ads,None,Electronics
O0001396,C100405,2025-09-10,70.46,Instagram,None,Fashion
O0001397,C100405,2025-10-02,77.75,Instagram,Welcome Promo,Home
O0001398,C100405,2025-08-08,42.64,Instagram,Black Friday,Fashion
O0001399,C100405,2025-10-17,44.84,Instagram,None,Groceries
O0001400,C100406,2024-11-04,98.56,Email,Welcome Promo,Home
O0001401,C100406,2025-01-23,28.15,Email,Black Friday,Home
O0001402,C100407,2025-09-08,44.08,Email,Welcome Promo,Fashion
O0001403,C100407,2024-12-29,19.98,Email,Welcome Promo,Groceries
O0001404,C100407,2024-11-17,5.0,Email,None,Groceries
O0001405,C100407,2024-12-01,40.96,Email,Welcome Promo,Electronics
O0001406,C100408,2025-08-07,52.04,Instagram,None,Fashion
O0001407,C100408,2025-08-21,40.14,Instagram,None,Electronics
O0001408,C100409,2024-05-31,26.74,Email,Summer Sale,Beauty
O0001409,C100409,2025-01-22,70.88,Email,Welcome Promo,Groceries
O0001410,C100410,2024-12-20,5.0,Organic Search,None,Groceries
O0001411,C100410,2024-08-27,48.48,Organic Search,Welcome Promo,Home
O0001412,C100410,2025-02-20,75.93,Organic Search,Summer Sale,Electronics
O0001413,C100411,2025-11-21,42.82,Organic Search,None,Fashion
O0001414,C100411,2025-11-21,41.81,Organic Search,None,Home
O0001415,C100412,2025-11-23,69.82,Referral,None,Electronics
O0001416,C100412,2025-11-23,57.02,Referral,Referral Bonus,Electronics
O0001417,C100413,2025-03-14,44.13,Organic Search,None,Groceries
O0001418,C100413,2025-07-08,13.5,Organic Search,None,Electronics
O0001419,C100413,2024-10-26,21.03,Organic Search,None,Groceries
O0001420,C100413,2025-03-13,41.39,Organic Search,None,Beauty
O0001421,C100414,2025-03-17,21.8,Instagram,None,Home
O0001422,C100414,2025-02-16,81.71,Instagram,None,Groceries
O0001423,C100414,2025-05-07,55.45,Instagram,Welcome Promo,Home
O0001424,C100414,2025-05-12,33.72,Instagram,Welcome Promo,Electronics
O0001425,C100415,2024-12-23,37.27,Direct,None,Electronics
O0001426,C100415,2025-06-01,66.56,Direct,Summer Sale,Beauty
O0001427,C100415,2024-12-16,5.0,Direct,Welcome Promo,Electronics
O0001428,C100416,2025-09-27,50.91,Organic Search,Black Friday,Home
O0001429,C100416,2024-08-01,50.01,Organic Search,Welcome Promo,Fashion
O0001430,C100417,2025-02-10,28.0,Organic Search,None,Electronics
O0001431,C100417,2024-12-31,72.84,Organic Search,Summer Sale,Groceries
O0001432,C100417,2025-01-25,5.0,Organic Search,Welcome Promo,Groceries
O0001433,C100417,2024-12-11,37.88,Organic Search,None,Electronics
O0001434,C100418,2025-05-30,40.27,Instagram,None,Groceries
O0001435,C100418,2024-12-29,59.57,Instagram,None,Beauty
O0001436,C100419,2025-02-01,38.26,Direct,None,Fashion
O0001437,C100419,2025-06-14,75.86,Direct,None,Fashion
O0001438,C100419,2025-01-31,26.1,Direct,Summer Sale,Groceries
O0001439,C100419,2025-07-30,38.78,Direct,None,Beauty
O0001440,C100422,2025-06-05,96.72,Organic Search,None,Groceries
O0001441,C100422,2024-12-09,45.52,Organic Search,Summer Sale,Fashion
O0001442,C100422,2024-07-04,39.91,Organic Search,Referral Bonus,Home
O0001443,C100422,2024-12-24,49.66,Organic Search,None,Electronics
O0001444,C100422,2025-01-15,91.61,Organic Search,Black Friday,Home
O0001445,C100424,2025-04-26,90.78,Direct,Welcome Promo,Electronics
O0001446,C100424,2024-06-08,73.67,Direct,None,Beauty
O0001447,C100424,2024-11-20,38.0,Direct,None,Electronics
O0001448,C100424,2024-11-27,48.02,Direct,Summer Sale,Home
O0001449,C100424,2025-06-22,46.6,Direct,None,Electronics
O0001450,C100425,2025-01-24,64.81,Direct,Welcome Promo,Fashion
O0001451,C100425,2025-02-06,78.11,Direct,Referral Bonus,Fashion
O0001452,C100426,2025-01-24,5.0,Organic Search,Summer Sale,Electronics
O0001453,C100426,2024-10-23,44.48,Organic Search,None,Home
O0001454,C100426,2025-06-05,72.62,Organic Search,None,Fashion
O0001455,C100426,2024-11-15,54.78,Organic Search,Welcome Promo,Electronics
O0001456,C100427,2025-08-12,49.57,Direct,None,Electronics
O0001457,C100427,2025-08-08,51.49,Direct,None,Home
O0001458,C100427,2025-10-09,33.55,Direct,None,Electronics
O0001459,C100427,2025-09-12,85.8,Direct,None,Groceries
O0001460,C100427,2025-08-12,54.39,Direct,Welcome Promo,Groceries
O0001461,C100429,2024-07-01,67.6,Email,None,Fashion
O0001462,C100429,2024-07-26,59.69,Email,None,Beauty
O0001463,C100429,2024-12-11,45.39,Email,None,Home
O0001464,C100429,2025-01-01,21.42,Email,None,Fashion
O0001465,C100430,2024-07-14,100.48,Instagram,None,Fashion
O0001466,C100430,2024-10-14,7.91,Instagram,None,Beauty
O0001467,C100430,2024-11-02,43.69,Instagram,Summer Sale,Groceries
O0001468,C100430,2024-12-09,101.3,Instagram,Welcome Promo,Fashion
O0001469,C100430,2025-03-24,16.15,Instagram,None,Beauty
O0001470,C100430,2024-12-26,66.45,Instagram,None,Fashion
O0001471,C100430,2025-05-02,45.16,Instagram,None,Fashion
O0001472,C100432,2025-08-08,32.02,Instagram,Welcome Promo,Home
O0001473,C100433,2024-06-01,5.0,Facebook Ads,None,Home
O0001474,C100433,2024-12-11,56.69,Facebook Ads,None,Electronics
O0001475,C100433,2024-09-30,56.95,Facebook Ads,Referral Bonus,Beauty
O0001476,C100433,2024-10-16,59.81,Facebook Ads,None,Fashion
O0001477,C100433,2024-11-26,68.0,Facebook Ads,None,Home
O0001478,C100434,2024-12-17,5.0,Organic Search,Summer Sale,Fashion
O0001479,C100434,2024-12-20,43.32,Organic Search,Referral Bonus,Fashion
O0001480,C100436,2024-08-16,12.54,Referral,None,Electronics
O0001481,C100436,2025-03-28,94.54,Referral,Summer Sale,Home
O0001482,C100436,2025-03-18,54.96,Referral,None,Fashion
O0001483,C100436,2024-12-24,89.14,Referral,None,Home
O0001484,C100436,2024-07-10,63.35,Referral,Summer Sale,Groceries
O0001485,C100437,2025-05-16,49.73,Facebook Ads,None,Beauty
O0001486,C100437,2025-05-17,94.36,Facebook Ads,None,Beauty
O0001487,C100437,2025-06-17,20.77,Facebook Ads,None,Home
O0001488,C100437,2025-03-28,76.41,Facebook Ads,None,Home
O0001489,C100437,2025-06-05,81.35,Facebook Ads,None,Home
O0001490,C100437,2025-05-31,83.46,Facebook Ads,None,Electronics
O0001491,C100438,2025-04-09,53.22,Organic Search,None,Beauty
O0001492,C100438,2025-01-26,74.44,Organic Search,None,Home
O0001493,C100438,2025-01-12,5.0,Organic Search,None,Beauty
O0001494,C100438,2025-05-07,50.35,Organic Search,Referral Bonus,Home
O0001495,C100439,2025-07-20,26.41,Facebook Ads,None,Groceries
O0001496,C100439,2025-06-06,30.26,Facebook Ads,None,Home
O0001497,C100439,2024-05-21,20.76,Facebook Ads,Welcome Promo,Fashion
O0001498,C100440,2024-12-11,22.05,Direct,None,Electronics
O0001499,C100440,2024-10-26,102.14,Direct,None,Home
O0001500,C100440,2024-06-15,40.98,Direct,None,Fashion
O0001501,C100440,2024-08-24,45.41,Direct,None,Fashion
O0001502,C100441,2026-08-12,62.52,Organic Search,Black Friday,Beauty
O0001503,C100441,2026-08-12,77.85,Organic Search,Welcome Promo,Fashion
O0001504,C100442,2025-02-18,58.64,Facebook Ads,Black Friday,Groceries
O0001505,C100442,2025-03-03,80.6,Facebook Ads,None,Groceries
O0001506,C100442,2025-06-20,5.0,Facebook Ads,None,Home
O0001507,C100442,2024-11-20,87.06,Facebook Ads,None,Beauty
O0001508,C100443,2025-02-09,5.0,Instagram,Summer Sale,Fashion
O0001509,C100443,2024-11-08,53.16,Instagram,Welcome Promo,Home
O0001510,C100443,2024-10-12,31.86,Instagram,Black Friday,Fashion
O0001511,C100443,2024-12-06,43.62,Instagram,None,Groceries
O0001512,C100443,2024-09-12,35.17,Instagram,None,Groceries
O0001513,C100443,2024-12-13,38.84,Instagram,Summer Sale,Electronics
O0001514,C100444,2025-04-29,32.63,Email,None,Groceries
O0001515,C100444,2025-04-21,5.0,Email,Referral Bonus,Beauty
O0001516,C100444,2025-03-19,47.55,Email,Welcome Promo,Fashion
O0001517,C100444,2025-06-03,66.87,Email,None,Fashion
O0001518,C100444,2025-03-23,32.42,Email,Welcome Promo,Beauty
O0001519,C100445,2025-11-11,65.19,Organic Search,Welcome Promo,Groceries
O0001520,C100445,2025-11-10,75.69,Organic Search,Referral Bonus,Groceries
O0001521,C100445,2025-11-12,19.76,Organic Search,None,Home
O0001522,C100446,2026-08-02,123.59,Facebook Ads,Summer Sale,Home
O0001523,C100446,2026-08-02,81.15,Facebook Ads,None,Groceries
O0001524,C100446,2026-08-02,50.03,Facebook Ads,None,Groceries
O0001525,C100446,2026-08-02,75.57,Facebook Ads,None,Fashion
O0001526,C100448,2024-10-24,46.38,Direct,None,Fashion
O0001527,C100448,2024-09-10,78.34,Direct,Summer Sale,Groceries
O0001528,C100448,2025-05-16,5.0,Direct,Black Friday,Fashion
O0001529,C100448,2025-01-06,73.18,Direct,None,Home
O0001530,C100448,2025-02-22,15.0,Direct,Summer Sale,Fashion
O0001531,C100449,2024-06-22,52.79,Facebook Ads,None,Groceries
O0001532,C100449,2025-01-03,47.51,Facebook Ads,Summer Sale,Beauty
O0001533,C100449,2025-01-02,51.09,Facebook Ads,Welcome Promo,Home
O0001534,C100449,2024-10-01,42.76,Facebook Ads,Summer Sale,Fashion
O0001535,C100449,2025-03-02,65.12,Facebook Ads,None,Fashion
O0001536,C100449,2024-12-26,71.77,Facebook Ads,None,Groceries
O0001537,C100449,2024-06-09,50.89,Facebook Ads,Referral Bonus,Beauty
O0001538,C100450,2025-09-03,16.6,Instagram,Welcome Promo,Home
O0001539,C100450,2025-08-13,119.99,Instagram,Summer Sale,Home
O0001540,C100450,2025-06-07,5.0,Instagram,Black Friday,Fashion
O0001541,C100450,2025-08-24,27.35,Instagram,None,Electronics
O0001542,C100451,2025-04-19,44.67,Facebook Ads,None,Beauty
O0001543,C100451,2024-12-18,44.74,Facebook Ads,Summer Sale,Groceries
O0001544,C100451,2025-03-19,5.0,Facebook Ads,None,Groceries
O0001545,C100452,2024-12-23,27.59,Email,Welcome Promo,Fashion
O0001546,C100452,2024-12-01,5.0,Email,None,Groceries
O0001547,C100452,2025-01-19,5.0,Email,None,Groceries
O0001548,C100452,2025-03-02,12.66,Email,None,Groceries
O0001549,C100452,2024-10-31,66.78,Email,None,Groceries
O0001550,C100453,2025-10-02,63.63,Instagram,None,Groceries
O0001551,C100453,2025-08-01,68.26,Instagram,Referral Bonus,Groceries
O0001552,C100453,2025-08-25,48.45,Instagram,None,Electronics
O0001553,C100453,2025-08-11,5.0,Instagram,None,Electronics
O0001554,C100454,2024-11-19,22.65,Organic Search,None,Groceries
O0001555,C100454,2024-12-03,33.9,Organic Search,None,Home
O0001556,C100454,2024-10-18,60.42,Organic Search,None,Home
O0001557,C100454,2025-07-21,29.83,Organic Search,None,Groceries
O0001558,C100454,2024-11-08,71.03,Organic Search,Summer Sale,Fashion
O0001559,C100454,2024-08-22,75.85,Organic Search,None,Electronics
O0001560,C100454,2024-08-29,38.27,Organic Search,None,Beauty
O0001561,C100456,2024-10-12,5.0,Facebook Ads,None,Home
O0001562,C100456,2024-12-05,93.2,Facebook Ads,Welcome Promo,Home
O0001563,C100456,2024-12-11,51.66,Facebook Ads,Welcome Promo,Groceries
O0001564,C100456,2024-07-09,58.39,Facebook Ads,None,Home
O0001565,C100456,2024-10-10,77.8,Facebook Ads,Black Friday,Groceries
O0001566,C100456,2024-10-17,16.31,Facebook Ads,Summer Sale,Home
O0001567,C100456,2025-07-01,28.24,Facebook Ads,None,Groceries
O0001568,C100456,2025-07-27,88.34,Facebook Ads,Welcome Promo,Home
O0001569,C100457,2024-10-17,86.3,Facebook Ads,None,Beauty
O0001570,C100457,2025-03-17,52.49,Facebook Ads,None,Beauty
O0001571,C100457,2025-01-06,83.72,Facebook Ads,None,Fashion
O0001572,C100457,2025-01-17,50.34,Facebook Ads,Referral Bonus,Groceries
O0001573,C100457,2025-06-07,37.47,Facebook Ads,None,Electronics
O0001574,C100457,2024-10-09,32.65,Facebook Ads,None,Home
O0001575,C100457,2025-05-22,24.18,Facebook Ads,None,Electronics
O0001576,C100457,2024-11-28,59.64,Facebook Ads,Black Friday,Home
O0001577,C100458,2025-02-03,65.63,Organic Search,None,Fashion
O0001578,C100458,2025-02-01,59.46,Organic Search,None,Electronics
O0001579,C100458,2025-02-13,72.0,Organic Search,None,Fashion
O0001580,C100459,2025-01-28,70.98,Facebook Ads,None,Home
O0001581,C100459,2025-08-26,60.97,Facebook Ads,None,Fashion
O0001582,C100460,2025-08-04,74.57,Referral,None,Beauty
O0001583,C100460,2025-01-10,5.0,Referral,None,Fashion
O0001584,C100460,2024-09-20,63.23,Referral,Black Friday,Electronics
O0001585,C100460,2024-06-04,10.86,Referral,Welcome Promo,Home
O0001586,C100460,2025-06-07,5.0,Referral,Welcome Promo,Home
O0001587,C100460,2024-12-16,84.47,Referral,Welcome Promo,Fashion
O0001588,C100461,2025-08-16,149.03,Facebook Ads,Black Friday,Fashion
O0001589,C100461,2025-07-30,75.98,Facebook Ads,Summer Sale,Fashion
O0001590,C100461,2025-04-22,75.95,Facebook Ads,None,Beauty
O0001591,C100462,2025-02-23,82.71,Organic Search,None,Home
O0001592,C100462,2025-02-03,57.68,Organic Search,Black Friday,Beauty
O0001593,C100462,2025-05-15,5.33,Organic Search,None,Groceries
O0001594,C100463,2024-11-15,73.99,Facebook Ads,None,Fashion
O0001595,C100463,2024-12-13,21.7,Facebook Ads,None,Fashion
O0001596,C100463,2025-07-06,28.89,Facebook Ads,Black Friday,Groceries
O0001597,C100463,2025-05-24,91.03,Facebook Ads,None,Fashion
O0001598,C100464,2026-01-15,72.62,Direct,None,Home
O0001599,C100464,2026-01-15,71.69,Direct,None,Electronics
O0001600,C100464,2026-01-15,5.0,Direct,None,Electronics
O0001601,C100464,2026-01-15,44.62,Direct,None,Electronics
O0001602,C100466,2024-12-10,37.37,Direct,Summer Sale,Fashion
O0001603,C100466,2025-04-20,111.66,Direct,None,Beauty
O0001604,C100466,2024-12-09,26.99,Direct,Referral Bonus,Electronics
O0001605,C100466,2024-08-01,30.5,Direct,Welcome Promo,Home
O0001606,C100466,2025-01-31,30.9,Direct,None,Fashion
O0001607,C100467,2025-06-29,32.06,Instagram,None,Home
O0001608,C100468,2025-03-27,77.19,Email,None,Electronics
O0001609,C100470,2025-09-15,112.11,Instagram,None,Groceries
O0001610,C100470,2024-11-06,97.57,Instagram,None,Beauty
O0001611,C100470,2025-04-28,44.96,Instagram,None,Groceries
O0001612,C100470,2024-08-24,111.55,Instagram,None,Groceries
O0001613,C100470,2024-11-11,62.71,Instagram,Welcome Promo,Fashion
O0001614,C100470,2024-05-19,45.54,Instagram,None,Beauty
O0001615,C100471,2026-03-02,64.42,Facebook Ads,Summer Sale,Home
